日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2025/07/15,小型臺指期貨,自營商,13349,15093573,11837,13397707,1512,1695866,6123,6943351,6517,7397588,-394,-454237
2025/07/15,小型臺指期貨,投信,114,129182,149,169848,-35,-40667,334,378667,15,17002,319,361665
2025/07/15,小型臺指期貨,外資及陸資,78259,88624493,73714,83497647,4545,5126846,5231,5952789,2984,3401925,2247,2550864
2025/07/16,小型臺指期貨,自營商,14511,16614264,13046,14941639,1465,1672625,5384,6158916,3244,3708267,2140,2450649
2025/07/16,小型臺指期貨,投信,18,20618,14,16115,4,4504,338,387297,15,17188,323,370109
2025/07/16,小型臺指期貨,外資及陸資,66792,76495732,61966,70961551,4826,5534182,5764,6603458,100,114503,5664,6488955
2025/07/17,小型臺指期貨,自營商,7379,8470013,6381,7317866,998,1152146,5880,6790508,2812,3244180,3068,3546328
2025/07/17,小型臺指期貨,投信,3,3469,0,0,3,3469,338,391015,12,13882,326,377133
2025/07/17,小型臺指期貨,外資及陸資,70836,81280142,73882,84750249,-3046,-3470107,4843,5601236,1943,2247403,2900,3353833
2025/07/18,小型臺指期貨,自營商,7347,8560553,8027,9349618,-680,-789065,5544,6437027,3135,3636666,2409,2800361
2025/07/18,小型臺指期貨,投信,0,0,4,4652,-4,-4652,334,388442,12,13956,322,374486
2025/07/18,小型臺指期貨,外資及陸資,70288,81928703,73609,85804558,-3321,-3875855,2744,3190499,3369,3916959,-625,-726460
2025/07/21,小型臺指期貨,自營商,4123,4786874,4357,5057948,-234,-271074,5460,6330623,3325,3852493,2135,2478130
2025/07/21,小型臺指期貨,投信,6,6965,10,11610,-4,-4645,331,384291,13,15093,318,369198
2025/07/21,小型臺指期貨,外資及陸資,46796,54356948,48297,56099261,-1501,-1742314,2890,3354600,5223,6062960,-2333,-2708360
2025/07/22,小型臺指期貨,自營商,7660,8889663,9218,10681188,-1558,-1791525,5269,6050024,4675,5366751,594,683273
2025/07/22,小型臺指期貨,投信,0,0,4,4671,-4,-4671,327,375985,13,14947,314,361038
2025/07/22,小型臺指期貨,外資及陸資,79371,92154548,80215,93130692,-844,-976144,2444,2809384,5994,6890254,-3550,-4080870
2025/07/23,小型臺指期貨,自營商,8171,9440130,7194,8308951,977,1131179,6138,7107059,4585,5306772,1553,1800287
2025/07/23,小型臺指期貨,投信,7,8119,0,0,7,8119,333,386014,12,13910,321,372104
2025/07/23,小型臺指期貨,外資及陸資,73824,85231935,74951,86545258,-1127,-1313323,3005,3482740,2767,3206313,238,276427
2025/07/24,小型臺指期貨,自營商,5997,6976773,5727,6658663,270,318110,5875,6836628,3465,4028757,2410,2807871
2025/07/24,小型臺指期貨,投信,4,4661,2,2331,2,2330,333,387995,10,11652,323,376343
2025/07/24,小型臺指期貨,外資及陸資,61133,71109191,61927,72032853,-794,-923662,3217,3747568,3795,4420084,-578,-672516
2025/07/25,小型臺指期貨,自營商,4355,5065170,5014,5828973,-659,-763803,5315,6165980,3664,4247235,1651,1918745
2025/07/25,小型臺指期貨,投信,0,0,7,8138,-7,-8138,326,378763,10,11619,316,367144
2025/07/25,小型臺指期貨,外資及陸資,46823,54464217,49142,57157491,-2319,-2693275,2613,3035103,5434,6311576,-2821,-3276473
2025/07/28,小型臺指期貨,自營商,6713,7831826,6334,7390122,379,441704,6071,7088911,4051,4728255,2020,2360656
2025/07/28,小型臺指期貨,投信,6,7011,1,1169,5,5842,329,384683,8,9354,321,375329
2025/07/28,小型臺指期貨,外資及陸資,64379,75119633,62772,73247221,1607,1872412,2601,3040469,3587,4192638,-986,-1152169
2025/07/29,小型臺指期貨,自營商,6974,8089717,8446,9789147,-1472,-1699430,5086,5881637,4494,5193136,592,688501
2025/07/29,小型臺指期貨,投信,1,1156,0,0,1,1156,330,381992,8,9260,322,372732
2025/07/29,小型臺指期貨,外資及陸資,73704,85572606,73295,85113274,409,459332,3268,3782221,4267,4937510,-999,-1155289
2025/07/30,小型臺指期貨,自營商,9826,11442672,9081,10577351,745,865321,5795,6759842,4386,5115416,1409,1644426
2025/07/30,小型臺指期貨,投信,0,0,4,4667,-4,-4667,326,380752,8,9344,318,371408
2025/07/30,小型臺指期貨,外資及陸資,80571,93808518,75253,87614043,5318,6194475,6608,7716953,1957,2284675,4651,5432278
2025/07/31,小型臺指期貨,自營商,9853,11545793,8842,10359709,1011,1186085,6726,7922314,4373,5149780,2353,2772534
2025/07/31,小型臺指期貨,投信,0,0,3,3535,-3,-3535,326,384419,11,12971,315,371448
2025/07/31,小型臺指期貨,外資及陸資,76991,90174654,73886,86500250,3105,3674404,4692,5531101,1188,1400476,3504,4130625
2025/08/01,小型臺指期貨,自營商,11131,12989615,13391,15625760,-2260,-2636145,5377,6270567,5349,6233766,28,36801
2025/08/01,小型臺指期貨,投信,25,29213,2,2336,23,26877,349,407370,11,12840,338,394530
2025/08/01,小型臺指期貨,外資及陸資,90831,106196490,100952,118134380,-10121,-11937890,3397,3964194,1855,2164292,1542,1799902
2025/08/04,小型臺指期貨,自營商,8367,9680517,8236,9531217,131,149300,5228,6075781,5554,6452035,-326,-376254
2025/08/04,小型臺指期貨,投信,0,0,2,2329,-2,-2329,349,406096,13,15127,336,390969
2025/08/04,小型臺指期貨,外資及陸資,93480,108176301,92820,107400600,660,775701,4993,5808580,2694,3132683,2299,2675897
2025/08/05,小型臺指期貨,自營商,7958,9327824,6239,7315305,1719,2012519,6576,7740489,5189,6108269,1387,1632220
2025/08/05,小型臺指期貨,投信,2,2358,25,29446,-23,-27088,324,381947,11,12967,313,368980
2025/08/05,小型臺指期貨,外資及陸資,61904,72590687,54830,64282970,7074,8307718,10640,12541287,786,925326,9854,11615961
2025/08/06,小型臺指期貨,自營商,7048,8264389,7376,8642389,-328,-378000,5654,6613195,4732,5531106,922,1082089
2025/08/06,小型臺指期貨,投信,1,1173,3,3510,-2,-2337,322,377014,11,12879,311,364135
2025/08/06,小型臺指期貨,外資及陸資,61768,72450029,66948,78521429,-5180,-6071400,5429,6355142,1274,1490557,4155,4864585
2025/08/07,小型臺指期貨,自營商,13929,16534506,11914,14155612,2015,2378894,7810,9357005,4632,5549052,3178,3807953
2025/08/07,小型臺指期貨,投信,0,0,3,3599,-3,-3599,322,386352,14,16798,308,369554
2025/08/07,小型臺指期貨,外資及陸資,88023,104313440,80039,94807922,7984,9505518,13555,16260415,756,906456,12799,15353959
2025/08/08,小型臺指期貨,自營商,7047,8456686,7224,8664157,-177,-207471,6777,8107923,3855,4607139,2922,3500784
2025/08/08,小型臺指期貨,投信,0,0,14,16781,-14,-16781,308,368876,14,16767,294,352109
2025/08/08,小型臺指期貨,外資及陸資,59456,71374674,66672,80036764,-7216,-8662090,6574,7870164,2154,2578638,4420,5291526
2025/08/11,小型臺指期貨,自營商,7650,9182552,7146,8576830,504,605722,7374,8895105,3884,4681405,3490,4213700
2025/08/11,小型臺指期貨,投信,3,3621,4,4828,-1,-1207,304,367050,11,13281,293,353769
2025/08/11,小型臺指期貨,外資及陸資,68330,82027573,65761,78928199,2569,3099374,8223,9925021,874,1054776,7349,8870245
2025/08/12,小型臺指期貨,自營商,6336,7646424,6284,7580746,52,65678,7068,8524842,3576,4307926,3492,4216916
2025/08/12,小型臺指期貨,投信,0,0,0,0,0,0,304,366958,11,13278,293,353680
2025/08/12,小型臺指期貨,外資及陸資,57755,69721738,58539,70667820,-784,-946082,7191,8676613,870,1049810,6321,7626803
2025/08/13,小型臺指期貨,自營商,11967,14519220,11238,13632132,729,887088,8080,9825850,4127,5014157,3953,4811693
2025/08/13,小型臺指期貨,投信,2,2434,23,27981,-21,-25547,282,343236,10,12168,272,331068
2025/08/13,小型臺指期貨,外資及陸資,76871,93288519,74796,90771067,2075,2517452,8954,10894486,568,690734,8386,10203752
2025/08/14,小型臺指期貨,自營商,6304,7660632,7192,8734718,-888,-1074086,6875,8331226,3954,4784819,2921,3546407
2025/08/14,小型臺指期貨,投信,12,14542,12,14583,0,-41,282,341918,10,12123,272,329795
2025/08/14,小型臺指期貨,外資及陸資,53750,65370259,57678,70144736,-3928,-4774477,5605,6793598,1415,1715034,4190,5078564
2025/08/15,小型臺指期貨,自營商,9518,11556164,9489,11518285,29,37879,7554,9173852,4741,5753555,2813,3420297
2025/08/15,小型臺指期貨,投信,0,0,10,12138,-10,-12138,272,330422,10,12147,262,318275
2025/08/15,小型臺指期貨,外資及陸資,60241,73117057,61552,74708187,-1311,-1591130,5597,6797392,2435,2957978,3162,3839414
2025/08/18,小型臺指期貨,自營商,11514,13999655,9844,11960835,1670,2038820,8645,10554322,4100,5001758,4545,5552564
2025/08/18,小型臺指期貨,投信,170,207372,218,266140,-48,-58768,225,274590,11,13422,214,261168
2025/08/18,小型臺指期貨,外資及陸資,67824,82414674,63650,77326448,4174,5088226,9995,12202828,2618,3196799,7377,9006029
2025/08/19,小型臺指期貨,自營商,9046,11020148,12499,15220277,-3453,-4200129,6487,7892913,5768,7007345,719,885568
2025/08/19,小型臺指期貨,投信,45,54666,51,62082,-6,-7416,222,269614,14,17002,208,252612
2025/08/19,小型臺指期貨,外資及陸資,49877,60803736,53722,65485596,-3845,-4681859,6447,7841782,2914,3545484,3533,4296298
2025/08/20,小型臺指期貨,自營商,18644,22275516,23178,27715428,-4534,-5439912,2079,2460148,9168,10843142,-7089,-8382994
2025/08/20,小型臺指期貨,投信,7,8330,11,13074,-4,-4745,218,257905,14,16563,204,241342
2025/08/20,小型臺指期貨,外資及陸資,82669,99028818,92752,111100788,-10083,-12071970,1654,1956620,3379,3997515,-1725,-2040895
2025/08/21,小型臺指期貨,自營商,9800,11651217,8230,9778320,1570,1872897,1747,2083719,6741,8034842,-4994,-5951123
2025/08/21,小型臺指期貨,投信,1,1193,0,0,1,1193,218,259987,13,15504,205,244483
2025/08/21,小型臺指期貨,外資及陸資,87909,104389103,80449,95527646,7460,8861458,8207,9787232,2085,2486579,6122,7300653
2025/08/22,小型臺指期貨,自營商,6715,8005697,7228,8610181,-513,-604485,2259,2683787,7485,8885876,-5226,-6202089
2025/08/22,小型臺指期貨,投信,0,0,2,2375,-2,-2375,218,258875,15,17813,203,241062
2025/08/22,小型臺指期貨,外資及陸資,77666,92561867,74455,88735955,3211,3825912,10870,12907888,1656,1966501,9214,10941387
2025/08/25,小型臺指期貨,自營商,8933,10756263,7007,8443996,1926,2312267,4246,5150309,7571,9178168,-3325,-4027859
2025/08/25,小型臺指期貨,投信,2,2425,0,0,2,2425,218,264380,13,15766,205,248614
2025/08/25,小型臺指期貨,外資及陸資,93222,112235456,89845,108191057,3377,4044399,8224,9973034,1333,1616567,6891,8356467
2025/08/26,小型臺指期貨,自營商,4556,5511684,5821,7038071,-1265,-1526387,4314,5233683,8900,10791045,-4586,-5557362
2025/08/26,小型臺指期貨,投信,0,0,5,6063,-5,-6063,213,258316,13,15766,200,242550
2025/08/26,小型臺指期貨,外資及陸資,59620,72094241,62931,76092040,-3311,-3997799,6191,7507837,2775,3365373,3416,4142464
2025/08/27,小型臺指期貨,自營商,6248,7623069,5254,6403001,994,1220068,4090,5001973,7947,9716052,-3857,-4714079
2025/08/27,小型臺指期貨,投信,0,0,6,7332,-6,-7332,207,253202,13,15902,194,237300
2025/08/27,小型臺指期貨,外資及陸資,57007,69475065,52609,64101406,4398,5373659,9189,11239508,1192,1458045,7997,9781463
2025/08/28,小型臺指期貨,自營商,7167,8727989,8078,9832954,-911,-1104965,2685,3251917,7460,9032468,-4775,-5780551
2025/08/28,小型臺指期貨,投信,0,0,7,8483,-7,-8483,200,242240,13,15746,187,226494
2025/08/28,小型臺指期貨,外資及陸資,68809,83809295,72935,88840955,-4126,-5031660,6316,7649858,2704,3275094,3612,4374764
2025/08/29,小型臺指期貨,自營商,7780,9471164,8016,9752569,-236,-281405,2730,3312101,7733,9379064,-5003,-6066963
2025/08/29,小型臺指期貨,投信,0,0,0,0,0,0,200,242680,13,15774,187,226906
2025/08/29,小型臺指期貨,外資及陸資,66938,81481570,65370,79564880,1568,1916690,7367,8938833,2045,2481375,5322,6457458
2025/09/01,小型臺指期貨,自營商,11745,14126445,12928,15545109,-1183,-1418663,1999,2399608,8201,9842072,-6202,-7442464
2025/09/01,小型臺指期貨,投信,0,0,3,3600,-3,-3600,200,240070,16,19206,184,220864
2025/09/01,小型臺指期貨,外資及陸資,98960,119115617,101912,122675752,-2952,-3560135,5635,6763949,3410,4093298,2225,2670651
2025/09/02,小型臺指期貨,自營商,9843,11844483,9881,11882019,-38,-37537,1853,2220811,8094,9698476,-6241,-7477665
2025/09/02,小型臺指期貨,投信,0,0,1,1207,-1,-1207,200,239720,17,20376,183,219344
2025/09/02,小型臺指期貨,外資及陸資,71771,86342730,70660,84981784,1111,1360946,5948,7129144,2476,2967661,3472,4161483
2025/09/03,小型臺指期貨,自營商,13758,16459181,13079,15634878,679,824303,2198,2637387,7411,8890668,-5213,-6253281
2025/09/03,小型臺指期貨,投信,1,1200,8,9602,-7,-8402,192,230371,16,19198,176,211173
2025/09/03,小型臺指期貨,外資及陸資,96782,115681088,98838,118105394,-2056,-2424306,6314,7575821,4529,5434137,1785,2141684
2025/09/04,小型臺指期貨,自營商,17273,20909796,17407,21068299,-134,-158503,2212,2668809,7308,8815741,-5096,-6146932
2025/09/04,小型臺指期貨,投信,3,3653,0,0,3,3653,195,235268,16,19304,179,215964
2025/09/04,小型臺指期貨,外資及陸資,97819,118281766,96752,116976729,1067,1305036,6784,8184899,4042,4876663,2742,3308236
2025/09/05,小型臺指期貨,自營商,13052,15861995,11479,13945605,1573,1916390,4102,5008427,7372,9000780,-3270,-3992353
2025/09/05,小型臺指期貨,投信,0,0,3,3648,-3,-3648,192,234470,16,19539,176,214931
2025/09/05,小型臺指期貨,外資及陸資,64554,78430664,57763,70171647,6791,8259017,11130,13591887,1228,1499613,9902,12092274
2025/09/08,小型臺指期貨,自營商,13088,16041776,12814,15704963,274,336813,4674,5736836,7283,8939583,-2609,-3202747
2025/09/08,小型臺指期貨,投信,6,7372,2,2458,4,4914,195,239421,15,18415,180,221006
2025/09/08,小型臺指期貨,外資及陸資,94987,116358930,95065,116431491,-78,-72561,11374,13964890,1625,1995094,9749,11969796
2025/09/09,小型臺指期貨,自營商,10040,12408868,9717,12011234,323,397634,6285,7789328,8006,9924720,-1721,-2135392
2025/09/09,小型臺指期貨,投信,4,4960,3,3717,1,1242,193,239348,12,14878,181,224470
2025/09/09,小型臺指期貨,外資及陸資,60282,74483187,55769,68909474,4513,5573713,9643,11958532,1361,1687733,8282,10270799
2025/09/10,小型臺指期貨,自營商,14907,18646176,14309,17902886,598,743290,7986,10044658,8391,10558621,-405,-513963
2025/09/10,小型臺指期貨,投信,2,2517,0,0,2,2517,193,242947,10,12583,183,230364
2025/09/10,小型臺指期貨,外資及陸資,76936,96145580,72345,90391563,4591,5754017,14326,18032918,1348,1696774,12978,16336144
2025/09/11,小型臺指期貨,自營商,14428,18272040,15662,19829759,-1234,-1557718,7823,9867188,9310,11742805,-1487,-1875617
2025/09/11,小型臺指期貨,投信,0,0,0,0,0,0,193,243498,10,12615,183,230883
2025/09/11,小型臺指期貨,外資及陸資,92414,117067253,91109,115418463,1305,1648790,10807,13634311,1375,1734720,9432,11899591
2025/09/12,小型臺指期貨,自營商,10037,12744671,9782,12422311,255,322360,5693,7248461,6286,8000043,-593,-751582
2025/09/12,小型臺指期貨,投信,38,48385,45,57272,-7,-8887,186,236781,10,12731,176,224050
2025/09/12,小型臺指期貨,外資及陸資,61637,78269014,61817,78487421,-180,-218407,11089,14115598,1812,2306506,9277,11809092
2025/09/15,小型臺指期貨,自營商,9748,12369655,11786,14950273,-2038,-2580618,6457,8185809,8687,11009890,-2230,-2824081
2025/09/15,小型臺指期貨,投信,79,100154,94,119106,-15,-18952,173,219316,12,15210,161,204106
2025/09/15,小型臺指期貨,外資及陸資,60528,76781939,63370,80396343,-2842,-3614404,9014,11424617,2612,3310495,6402,8114122
2025/09/16,小型臺指期貨,自營商,15171,19360928,13411,17114486,1760,2246442,6863,8794755,7302,9353504,-439,-558749
2025/09/16,小型臺指期貨,投信,57,73027,64,81980,-7,-8953,173,221740,19,24353,154,197387
2025/09/16,小型臺指期貨,外資及陸資,58571,74719266,59277,75611644,-706,-892378,10006,12821713,4141,5305707,5865,7516006
2025/09/17,小型臺指期貨,自營商,14826,18922035,16424,20965225,-1598,-2043190,5035,6412278,6019,7663193,-984,-1250915
2025/09/17,小型臺指期貨,投信,6,7655,12,15292,-6,-7637,170,216521,22,28020,148,188501
2025/09/17,小型臺指期貨,外資及陸資,57100,72897637,62370,79634733,-5270,-6737096,2260,2878369,4000,5094591,-1740,-2216222
2025/09/18,小型臺指期貨,自營商,15194,19411946,13092,16718299,2102,2693647,6557,8426733,5441,6989323,1116,1437410
2025/09/18,小型臺指期貨,投信,0,0,2,2571,-2,-2571,168,215981,22,28283,146,187698
2025/09/18,小型臺指期貨,外資及陸資,84647,108171951,82530,105471056,2117,2700895,4818,6193895,4119,5295358,699,898537
2025/09/19,小型臺指期貨,自營商,11937,15361335,14609,18792869,-2672,-3431534,6342,8138057,8030,10301246,-1688,-2163189
2025/09/19,小型臺指期貨,投信,0,0,9,11567,-9,-11567,159,204077,22,28237,137,175840
2025/09/19,小型臺指期貨,外資及陸資,99071,127504564,99738,128357551,-667,-852988,3101,3980085,3240,4158535,-139,-178450
2025/09/22,小型臺指期貨,自營商,6979,9004214,6383,8233570,596,770644,7089,9175449,8177,10581182,-1088,-1405733
2025/09/22,小型臺指期貨,投信,4,5179,0,0,4,5179,160,207144,19,24598,141,182546
2025/09/22,小型臺指期貨,外資及陸資,64092,82613267,62570,80639281,1522,1973986,5518,7143787,3690,4777245,1828,2366542
2025/09/23,小型臺指期貨,自營商,10782,14061809,9947,12972035,835,1089774,7860,10319667,8060,10579743,-200,-260076
2025/09/23,小型臺指期貨,投信,1,1313,0,0,1,1313,160,210104,18,23637,142,186467
2025/09/23,小型臺指期貨,外資及陸資,80901,105478486,78943,102893759,1958,2584727,5548,7285510,1609,2112860,3939,5172650
2025/09/24,小型臺指期貨,自營商,12249,16112797,13964,18346151,-1715,-2233355,6463,8476030,8421,11041902,-1958,-2565872
2025/09/24,小型臺指期貨,投信,0,0,4,5232,-4,-5232,156,204625,18,23611,138,181014
2025/09/24,小型臺指期貨,外資及陸資,99924,131457540,106158,139661952,-6234,-8204412,3070,4027081,5735,7522619,-2665,-3495538
2025/09/25,小型臺指期貨,自營商,7602,9954834,8154,10672448,-552,-717614,6186,8069665,8840,11530367,-2654,-3460702
2025/09/25,小型臺指期貨,投信,3,3925,4,5219,-1,-1294,156,203541,19,24790,137,178751
2025/09/25,小型臺指期貨,外資及陸資,74008,96910126,75570,98958477,-1562,-2048352,3287,4288895,3434,4480554,-147,-191659
2025/09/26,小型臺指期貨,自營商,16201,20864196,17823,22945642,-1622,-2081446,6387,8193464,10958,14057732,-4571,-5864268
2025/09/26,小型臺指期貨,投信,0,0,5,6461,-5,-6461,153,196299,21,26943,132,169356
2025/09/26,小型臺指期貨,外資及陸資,119434,154073210,124214,160242929,-4780,-6169719,2187,2806126,7209,9249522,-5022,-6443396
2025/09/30,小型臺指期貨,自營商,10549,13639392,9153,11836355,1396,1803037,7215,9361388,10381,13466835,-3166,-4105447
2025/09/30,小型臺指期貨,投信,1,1298,3,3892,-2,-2594,150,194648,20,25953,130,168695
