日期,賣權成交量,買權成交量,買賣權成交量比率%,賣權未平倉量,買權未平倉量,買賣權未平倉量比率%,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01//EN"" ""http://www.w3.org/TR/html4/strict.dtd"">"
947787.0,903469.0,104.91,141624.0,116410.0,121.66,,
842372.0,960327.0,87.72,279085.0,350375.0,79.65,,
478212.0,547619.0,87.33,297839.0,283219.0,105.16,,
319023.0,322907.0,98.8,285756.0,224919.0,127.05,,
320369.0,332669.0,96.3,256865.0,203080.0,126.48,,
643748.0,612979.0,105.02,193925.0,141593.0,136.96,,
681581.0,568719.0,119.84,322623.0,203231.0,158.75,,
340472.0,289138.0,117.75,243610.0,188411.0,129.3,,
681157.0,662757.0,102.78,169720.0,134843.0,125.86,,
516507.0,424646.0,121.63,313259.0,226581.0,138.25,,
343800.0,345861.0,99.4,268250.0,223431.0,120.06,,
426181.0,421657.0,101.07,239652.0,219081.0,109.39,,
330179.0,344096.0,95.96,208344.0,189528.0,109.93,,
543743.0,599818.0,90.65,163530.0,120990.0,135.16,,
344539.0,299765.0,114.94,301490.0,188405.0,160.02,,
424414.0,368445.0,115.19,273101.0,179433.0,152.2,,
319106.0,297136.0,107.39,229769.0,177256.0,129.63,,
224712.0,237450.0,94.64,197107.0,155454.0,126.79,,
632550.0,637557.0,99.21,152076.0,107803.0,141.07,,
358968.0,386350.0,92.91,246742.0,223521.0,110.39,,
386710.0,402131.0,96.17,231864.0,203495.0,113.94,,
238429.0,252114.0,94.57,209160.0,166404.0,125.69,,
342996.0,353477.0,97.03,188162.0,149271.0,126.05,,
860739.0,838578.0,102.64,125938.0,86668.0,145.31,,
362189.0,323946.0,111.81,330146.0,220916.0,149.44,,
415450.0,412635.0,100.68,299808.0,221501.0,135.35,,
330880.0,299136.0,110.61,282172.0,196249.0,143.78,,
263509.0,242213.0,108.79,247297.0,179496.0,137.77,,
535749.0,524851.0,102.08,201353.0,138159.0,145.74,,
408986.0,418621.0,97.7,311166.0,239162.0,130.11,,
470779.0,432278.0,108.91,288901.0,213232.0,135.49,,
374179.0,376788.0,99.31,245372.0,192926.0,127.18,,
616069.0,611284.0,100.78,179008.0,138668.0,129.09,,
352323.0,325562.0,108.22,200112.0,184524.0,108.45,,
293283.0,275791.0,106.34,174532.0,175127.0,99.66,,
722353.0,680529.0,106.15,120616.0,120446.0,100.14,,
533323.0,533114.0,100.04,217618.0,244033.0,89.18,,
500817.0,486523.0,102.94,191432.0,215213.0,88.95,,
355692.0,342226.0,103.93,188288.0,162451.0,115.9,,
267350.0,231037.0,115.72,163407.0,122637.0,133.24,,
948501.0,1005501.0,94.33,103826.0,62612.0,165.82,,
533136.0,469231.0,113.62,360975.0,205599.0,175.57,,
322898.0,259469.0,124.45,330715.0,201506.0,164.12,,
359358.0,309085.0,116.27,307998.0,182376.0,168.88,,
447030.0,400508.0,111.62,271782.0,172296.0,157.74,,
741050.0,734422.0,100.9,211885.0,125235.0,169.19,,
414838.0,433289.0,95.74,307846.0,215054.0,143.15,,
282042.0,268641.0,104.99,281270.0,187767.0,149.8,,
450928.0,403294.0,111.81,267400.0,165696.0,161.38,,
922043.0,862566.0,106.9,188953.0,130929.0,144.32,,
509097.0,558938.0,91.08,283335.0,265016.0,106.91,,
558467.0,543408.0,102.77,289081.0,217803.0,132.73,,
718158.0,781485.0,91.9,123060.0,126930.0,96.95,,
434275.0,562190.0,77.25,192782.0,218247.0,88.33,,
311280.0,358078.0,86.93,173739.0,186432.0,93.19,,
574142.0,562126.0,102.14,116372.0,125275.0,92.89,,
418972.0,411953.0,101.7,227510.0,251535.0,90.45,,
500202.0,634014.0,78.89,187030.0,257548.0,72.62,,
407269.0,476151.0,85.53,179814.0,189868.0,94.7,,
290469.0,316710.0,91.71,152381.0,146134.0,104.27,,
708972.0,750011.0,94.53,95597.0,75587.0,126.47,,
514111.0,522619.0,98.37,286715.0,269859.0,106.25,,
388434.0,422118.0,92.02,259389.0,261548.0,99.17,,
377002.0,458831.0,82.17,237296.0,236677.0,100.26,,
295846.0,262993.0,112.49,219370.0,181257.0,121.03,,
658578.0,697311.0,94.45,155350.0,143605.0,108.18,,
524522.0,558535.0,93.91,264655.0,242747.0,109.03,,
455883.0,416272.0,109.52,251961.0,206318.0,122.12,,
180579.0,187602.0,96.26,212844.0,198570.0,107.19,,
332568.0,300455.0,110.69,199432.0,177524.0,112.34,,
679026.0,562883.0,120.63,133811.0,133393.0,100.31,,
454955.0,488844.0,93.07,238251.0,231493.0,102.92,,
366904.0,324575.0,113.04,224506.0,208949.0,107.45,,
217426.0,230797.0,94.21,157900.0,161192.0,97.96,,
200163.0,263168.0,76.06,136401.0,149192.0,91.43,,
528907.0,547666.0,96.57,102874.0,92562.0,111.14,,
267249.0,322061.0,82.98,182668.0,177863.0,102.7,,
318900.0,356302.0,89.5,169803.0,162873.0,104.25,,
249819.0,290135.0,86.1,142588.0,140992.0,101.13,,
182243.0,212456.0,85.78,127478.0,119788.0,106.42,,
471136.0,554727.0,84.93,89227.0,75961.0,117.46,,
271916.0,277401.0,98.02,251449.0,219420.0,114.6,,
289487.0,265692.0,108.96,239943.0,199545.0,120.25,,
295609.0,266796.0,110.8,216666.0,183981.0,117.77,,
228817.0,225274.0,101.57,187064.0,179028.0,104.49,,
523008.0,479709.0,109.03,148584.0,150337.0,98.83,,
299931.0,258926.0,115.84,240212.0,220815.0,108.78,,
275475.0,288581.0,95.46,211865.0,207922.0,101.9,,
238157.0,249142.0,95.59,182970.0,197840.0,92.48,,
165539.0,200696.0,82.48,149621.0,187774.0,79.68,,
635591.0,588644.0,107.98,123636.0,140341.0,88.1,,
278496.0,454550.0,61.27,194797.0,277237.0,70.26,,
341562.0,493693.0,69.19,161017.0,274316.0,58.7,,
386966.0,488818.0,79.16,173737.0,238144.0,72.95,,
245915.0,246309.0,99.84,174887.0,172583.0,101.34,,
406677.0,459360.0,88.53,145148.0,185786.0,78.13,,
310160.0,364186.0,85.17,145819.0,147529.0,98.84,,
210600.0,207330.0,101.58,127002.0,116881.0,108.66,,
599264.0,590677.0,101.45,91441.0,75186.0,121.62,,
338022.0,348765.0,96.92,183324.0,139455.0,131.46,,
238460.0,221153.0,107.83,159297.0,133627.0,119.21,,
272741.0,261526.0,104.29,142159.0,114246.0,124.43,,
240876.0,211959.0,113.64,112669.0,90982.0,123.84,,
473574.0,520175.0,91.04,57842.0,58371.0,99.09,,
211075.0,205137.0,102.89,201775.0,182413.0,110.61,,
227884.0,217251.0,104.89,188001.0,165406.0,113.66,,
315750.0,299642.0,105.38,172779.0,147855.0,116.86,,
590803.0,515647.0,114.58,124081.0,116217.0,106.77,,
384776.0,382144.0,100.69,202512.0,209124.0,96.84,,
409862.0,396768.0,103.3,182560.0,187996.0,97.11,,
250253.0,226550.0,110.46,163793.0,154692.0,105.88,,
212792.0,206499.0,103.05,142542.0,148420.0,96.04,,
640068.0,717918.0,89.16,103544.0,113839.0,90.96,,
243561.0,309330.0,78.74,182166.0,209550.0,86.93,,
253954.0,330591.0,76.82,173691.0,192361.0,90.29,,
495987.0,489688.0,101.29,67984.0,92155.0,73.77,,
360899.0,509582.0,70.82,134773.0,206504.0,65.26,,
312176.0,380540.0,82.04,127194.0,176584.0,72.03,,
159875.0,187361.0,85.33,113957.0,145751.0,78.19,,
189761.0,237082.0,80.04,93376.0,134601.0,69.37,,
390696.0,526840.0,74.16,65954.0,85346.0,77.28,,
336041.0,383730.0,87.57,146032.0,174177.0,83.84,,
215493.0,265302.0,81.23,136890.0,155408.0,88.08,,
329464.0,393338.0,83.76,124886.0,129348.0,96.55,,
145085.0,160063.0,90.64,89295.0,97821.0,91.28,,
691389.0,703696.0,98.25,57638.0,62478.0,92.25,,
367836.0,305904.0,120.25,198667.0,147632.0,134.57,,
242092.0,245451.0,98.63,177762.0,147687.0,120.36,,
228429.0,211721.0,107.89,153733.0,131060.0,117.3,,
548502.0,495209.0,110.76,117638.0,105030.0,112.0,,
296239.0,344361.0,86.03,173073.0,169712.0,101.98,,
320886.0,303018.0,105.9,156499.0,139977.0,111.8,,
605684.0,621014.0,97.53,106443.0,102017.0,104.34,,
333926.0,362979.0,92.0,162916.0,205574.0,79.25,,
215332.0,227899.0,94.49,128302.0,164545.0,77.97,,
254716.0,281981.0,90.33,112474.0,146420.0,76.82,,
519997.0,602498.0,86.31,77894.0,101170.0,76.99,,
292849.0,393180.0,74.48,160403.0,187900.0,85.37,,
246856.0,242709.0,101.71,157494.0,154804.0,101.74,,
323344.0,320147.0,101.0,139962.0,128797.0,108.67,,
191834.0,231640.0,82.82,102062.0,119417.0,85.47,,
596953.0,570606.0,104.62,67391.0,71478.0,94.28,,
482014.0,435594.0,110.66,194304.0,188742.0,102.95,,
289413.0,319099.0,90.7,159854.0,188714.0,84.71,,
224410.0,221225.0,101.44,140131.0,162336.0,86.32,,
248622.0,292312.0,85.05,116975.0,149222.0,78.39,,
690114.0,640077.0,107.82,92252.0,110598.0,83.41,,
387561.0,516601.0,75.02,176364.0,212222.0,83.1,,
263100.0,327288.0,80.39,172084.0,176334.0,97.59,,
243041.0,227321.0,106.92,162530.0,139111.0,116.83,,
285911.0,276209.0,103.51,136403.0,123537.0,110.41,,
563812.0,566350.0,99.55,83995.0,87215.0,96.31,,
278193.0,280078.0,99.33,148793.0,158826.0,93.68,,
213114.0,200344.0,106.37,126701.0,142418.0,88.96,,
212212.0,271036.0,78.3,100296.0,134628.0,74.5,,
253969.0,317920.0,79.88,134738.0,156945.0,85.85,,
183071.0,230216.0,79.52,127393.0,136508.0,93.32,,
172736.0,163323.0,105.76,119880.0,117329.0,102.17,,
80031.0,93824.0,85.3,97038.0,106121.0,91.44,,
365377.0,384780.0,94.96,74027.0,77238.0,95.84,,
303936.0,327926.0,92.68,160944.0,162829.0,98.84,,
399739.0,323829.0,123.44,155090.0,139551.0,111.13,,
208594.0,278922.0,74.79,101954.0,135363.0,75.32,,
223442.0,265889.0,84.04,88875.0,109906.0,80.86,,
600674.0,617872.0,97.22,51755.0,66304.0,78.06,,
292435.0,282697.0,103.44,184042.0,196134.0,93.83,,
336682.0,356867.0,94.34,167432.0,192854.0,86.82,,
208616.0,257625.0,80.98,152730.0,167269.0,91.31,,
196768.0,197143.0,99.81,140732.0,144478.0,97.41,,
534024.0,556895.0,95.89,107212.0,115103.0,93.14,,
319733.0,368488.0,86.77,168548.0,186893.0,90.18,,
181134.0,188500.0,96.09,161917.0,162145.0,99.86,,
180299.0,196778.0,91.63,143730.0,143384.0,100.24,,
141278.0,135889.0,103.97,128912.0,126538.0,101.88,,
531543.0,494700.0,107.45,96356.0,103342.0,93.24,,
415689.0,345545.0,120.3,198714.0,174701.0,113.75,,
369290.0,304499.0,121.28,174156.0,163310.0,106.64,,
468698.0,442884.0,105.83,86999.0,84127.0,103.41,,
255531.0,283746.0,90.06,161117.0,157286.0,102.44,,
224503.0,227422.0,98.72,148468.0,144303.0,102.89,,
287036.0,366660.0,78.28,132315.0,137679.0,96.1,,
228298.0,228283.0,100.01,108722.0,112016.0,97.06,,
506261.0,569337.0,88.92,61242.0,71893.0,85.18,,
353783.0,370662.0,95.45,170029.0,228683.0,74.35,,
401252.0,574490.0,69.84,151933.0,221090.0,68.72,,
182008.0,237397.0,76.67,141396.0,181146.0,78.06,,
229746.0,296904.0,77.38,127763.0,160622.0,79.54,,
537831.0,640380.0,83.99,101806.0,111995.0,90.9,,
426990.0,437274.0,97.65,193571.0,177985.0,108.76,,
400953.0,334280.0,119.95,173329.0,153175.0,113.16,,
225515.0,238923.0,94.39,120744.0,139332.0,86.66,,
393927.0,522422.0,75.4,85528.0,104662.0,81.72,,
225243.0,250911.0,89.77,120559.0,144241.0,83.58,,
644216.0,557718.0,115.51,96617.0,100461.0,96.17,,
360822.0,397389.0,90.8,156159.0,179964.0,86.77,,
224809.0,228209.0,98.51,153711.0,149825.0,102.59,,
236935.0,198251.0,119.51,137892.0,121579.0,113.42,,
160947.0,182463.0,88.21,115359.0,107258.0,107.55,,
463882.0,475896.0,97.48,81793.0,73705.0,110.97,,
224675.0,175732.0,127.85,194741.0,165777.0,117.47,,
273920.0,251001.0,109.13,174742.0,165618.0,105.51,,
204311.0,241085.0,84.75,148662.0,161387.0,92.12,,
202553.0,200101.0,101.23,141184.0,132766.0,106.34,,
469358.0,456010.0,102.93,112164.0,110563.0,101.45,,
260672.0,257659.0,101.17,176413.0,171533.0,102.84,,
263218.0,280855.0,93.72,163442.0,161551.0,101.17,,
170402.0,131283.0,129.8,149798.0,130517.0,114.77,,
166506.0,152095.0,109.47,125937.0,116974.0,107.66,,
448433.0,403311.0,111.19,93245.0,87666.0,106.36,,
268867.0,257026.0,104.61,120245.0,139954.0,85.92,,
286615.0,356721.0,80.35,78424.0,82332.0,95.25,,
386772.0,477883.0,80.93,144410.0,219961.0,65.65,,
292819.0,357245.0,81.97,124793.0,172271.0,72.44,,
193852.0,230910.0,83.95,110764.0,136577.0,81.1,,
452662.0,444320.0,101.88,77016.0,86407.0,89.13,,
332072.0,310144.0,107.07,148023.0,168644.0,87.77,,
294680.0,318459.0,92.53,129869.0,165706.0,78.37,,
228101.0,239479.0,95.25,115456.0,134595.0,85.78,,
214674.0,210434.0,102.01,102246.0,106005.0,96.45,,
548397.0,585988.0,93.59,54809.0,71186.0,76.99,,
326381.0,296334.0,110.14,208530.0,218268.0,95.54,,
300568.0,278745.0,107.83,182245.0,206835.0,88.11,,
282606.0,264639.0,106.79,160315.0,193646.0,82.79,,
298213.0,313239.0,95.2,143014.0,172573.0,82.87,,
711488.0,631696.0,112.63,113153.0,122662.0,92.25,,
432651.0,537746.0,80.46,173058.0,220271.0,78.57,,
316492.0,348090.0,90.92,159939.0,195984.0,81.61,,
239535.0,262945.0,91.1,142853.0,168314.0,84.87,,
191010.0,209440.0,91.2,129874.0,145241.0,89.42,,
687941.0,623931.0,110.26,104393.0,107734.0,96.9,,
521042.0,511949.0,101.78,177218.0,207752.0,85.3,,
316742.0,378943.0,83.59,139000.0,187683.0,74.06,,
461566.0,459450.0,100.46,66304.0,85641.0,77.42,,
294789.0,302998.0,97.29,135778.0,155100.0,87.54,,
209638.0,209033.0,100.29,120290.0,148314.0,81.1,,
260293.0,249989.0,104.12,103188.0,132304.0,77.99,,
160838.0,212549.0,75.67,75887.0,123205.0,61.59,,
601360.0,510796.0,117.73,56159.0,86342.0,65.04,,
264794.0,289529.0,91.46,106859.0,160138.0,66.73,,
123012.0,162235.0,75.82,93623.0,136924.0,68.38,,
163390.0,181319.0,90.11,83955.0,116756.0,71.91,,
169770.0,180342.0,94.14,71596.0,99674.0,71.83,,
456521.0,491277.0,92.93,42886.0,57560.0,74.51,,
291358.0,248352.0,117.32,196013.0,210375.0,93.17,,
275853.0,272005.0,101.41,168374.0,200467.0,83.99,,
280035.0,326636.0,85.73,134572.0,181842.0,74.0,,
127307.0,234577.0,54.27,110623.0,171575.0,64.48,,
561644.0,760195.0,73.88,79118.0,145060.0,54.54,,
142919.0,321238.0,44.49,120845.0,214013.0,56.47,,
163647.0,180673.0,90.58,107052.0,160254.0,66.8,,
635611.0,548085.0,115.97,91123.0,120063.0,75.9,,
453863.0,386546.0,117.42,178555.0,222380.0,80.29,,
154742.0,166617.0,92.87,96261.0,105008.0,91.67,,
521168.0,500162.0,104.2,70673.0,73646.0,95.96,,
208998.0,253256.0,82.52,123814.0,150298.0,82.38,,
296442.0,278010.0,106.63,115868.0,124786.0,92.85,,
186094.0,196493.0,94.71,101379.0,103449.0,98.0,,
148413.0,159936.0,92.8,85742.0,85707.0,100.04,,
470597.0,418795.0,112.37,60361.0,52818.0,114.28,,
308597.0,315992.0,97.66,178872.0,167813.0,106.59,,
223313.0,272103.0,82.07,166078.0,154112.0,107.76,,
188430.0,167635.0,112.4,157298.0,129111.0,121.83,,
164089.0,166931.0,98.3,138927.0,118892.0,116.85,,
592636.0,526208.0,112.62,106294.0,90096.0,117.98,,
364201.0,364636.0,99.88,181211.0,159178.0,113.84,,
225185.0,203432.0,110.69,147000.0,143983.0,102.1,,
194098.0,202300.0,95.95,121985.0,134090.0,90.97,,
140511.0,162568.0,86.43,105154.0,125068.0,84.08,,
517185.0,550982.0,93.87,75947.0,96912.0,78.37,,
268514.0,284415.0,94.41,144025.0,159499.0,90.3,,
305805.0,351018.0,87.12,127724.0,148941.0,85.75,,
229433.0,230427.0,99.57,112505.0,113207.0,99.38,,
191148.0,195565.0,97.74,132272.0,133714.0,98.92,,
150449.0,176558.0,85.21,110129.0,114083.0,96.53,,
125029.0,146511.0,85.34,92833.0,93386.0,99.41,,
469363.0,494516.0,94.91,68885.0,66516.0,103.56,,
410650.0,362732.0,113.21,153319.0,136302.0,112.48,,
265969.0,291024.0,91.39,115411.0,136868.0,84.32,,
178017.0,217839.0,81.72,97165.0,109645.0,88.62,,
151590.0,176136.0,86.06,79093.0,87557.0,90.33,,
532995.0,524389.0,101.64,51266.0,48525.0,105.65,,
294268.0,310522.0,94.77,178096.0,176561.0,100.87,,
229668.0,242542.0,94.69,160811.0,170255.0,94.45,,
259095.0,262949.0,98.53,145357.0,152297.0,95.44,,
164269.0,179816.0,91.35,128743.0,124383.0,103.51,,
466645.0,449534.0,103.81,108751.0,91333.0,119.07,,
374180.0,320711.0,116.67,184554.0,138014.0,133.72,,
203836.0,188467.0,108.15,148818.0,140902.0,105.62,,
172680.0,171599.0,100.63,128548.0,126219.0,101.85,,
141021.0,147689.0,95.49,113415.0,108430.0,104.6,,
575776.0,444654.0,129.49,85255.0,78939.0,108.0,,
319172.0,272650.0,117.06,142699.0,166384.0,85.76,,
246362.0,344333.0,71.55,118214.0,154159.0,76.68,,
188231.0,192295.0,97.89,128062.0,117603.0,108.89,,
467479.0,451768.0,103.48,81383.0,77260.0,105.34,,
256866.0,313659.0,81.89,131713.0,149084.0,88.35,,
210585.0,218813.0,96.24,119020.0,122448.0,97.2,,
239960.0,274020.0,87.57,81764.0,89867.0,90.98,,
162421.0,181095.0,89.69,102045.0,102242.0,99.81,,
516385.0,499534.0,103.37,66501.0,65614.0,101.35,,
367845.0,401745.0,91.56,115461.0,152336.0,75.79,,
154955.0,172095.0,90.04,100799.0,110834.0,90.95,,
340393.0,350094.0,97.23,77118.0,78996.0,97.62,,
167395.0,159283.0,105.09,94837.0,93580.0,101.34,,
517892.0,447370.0,115.76,52674.0,53251.0,98.92,,
310570.0,282584.0,109.9,179678.0,137393.0,130.78,,
177301.0,211943.0,83.66,150782.0,132113.0,114.13,,
327581.0,297377.0,110.16,129906.0,98637.0,131.7,,
210283.0,193696.0,108.56,148593.0,112938.0,131.57,,
432246.0,414067.0,104.39,111269.0,87325.0,127.42,,
259381.0,294807.0,87.98,161736.0,165557.0,97.69,,
202919.0,226147.0,89.73,150760.0,149665.0,100.73,,
187829.0,213830.0,87.84,141032.0,121328.0,116.24,,
165676.0,161067.0,102.86,126122.0,97795.0,128.97,,
408563.0,410845.0,99.44,85777.0,75125.0,114.18,,
341931.0,385728.0,88.65,161864.0,150408.0,107.62,,
430769.0,422362.0,101.99,109698.0,83092.0,132.02,,
248580.0,289847.0,85.76,133472.0,120158.0,111.08,,
491831.0,433477.0,113.46,89010.0,64950.0,137.04,,
286795.0,266765.0,107.51,174985.0,128899.0,135.75,,
368136.0,299467.0,122.93,157495.0,104499.0,150.71,,
415456.0,406415.0,102.22,99522.0,81884.0,121.54,,
315617.0,292039.0,108.07,126494.0,108131.0,116.98,,
649818.0,775702.0,83.77,69510.0,72420.0,95.98,,
231112.0,241711.0,95.62,204914.0,160469.0,127.7,,
302012.0,267756.0,112.79,187496.0,135318.0,138.56,,
396787.0,398023.0,99.69,140402.0,114629.0,122.48,,
222646.0,228348.0,97.5,158098.0,144430.0,109.46,,
619432.0,589737.0,105.04,119082.0,102348.0,116.35,,
235814.0,249185.0,94.63,185019.0,156236.0,118.42,,
296412.0,297565.0,99.61,169913.0,143965.0,118.02,,
321382.0,344306.0,93.34,125098.0,108460.0,115.34,,
370395.0,332670.0,111.34,169707.0,129077.0,131.48,,
437260.0,480512.0,91.0,95633.0,89560.0,106.78,,
326287.0,271019.0,120.39,175060.0,150090.0,116.64,,
256262.0,283387.0,90.43,139962.0,148125.0,94.49,,
429956.0,498687.0,86.22,102710.0,107757.0,95.32,,
337960.0,289505.0,116.74,155073.0,116013.0,133.67,,
707749.0,746752.0,94.78,96295.0,92828.0,103.73,,
269088.0,274042.0,98.19,136554.0,111913.0,122.02,,
738912.0,733431.0,100.75,98078.0,71529.0,137.12,,
438481.0,418433.0,104.79,190590.0,115498.0,165.02,,
266874.0,230436.0,115.81,151085.0,104493.0,144.59,,
605553.0,594536.0,101.85,98909.0,79124.0,125.01,,
355093.0,320316.0,110.86,141148.0,96031.0,146.98,,
473165.0,547587.0,86.41,72152.0,54907.0,131.41,,
368077.0,301969.0,121.89,217208.0,132467.0,163.97,,
249977.0,227600.0,109.83,183570.0,130651.0,140.5,,
457420.0,387422.0,118.07,147781.0,96166.0,153.67,,
376206.0,383449.0,98.11,177473.0,130552.0,135.94,,
673876.0,617460.0,109.14,131760.0,78814.0,167.18,,
362955.0,288617.0,125.76,209604.0,117854.0,177.85,,
396506.0,326841.0,121.31,175916.0,107888.0,163.05,,
451505.0,360515.0,125.24,122492.0,82879.0,147.8,,
407707.0,330798.0,123.25,160179.0,115877.0,138.23,,
712537.0,618068.0,115.28,103295.0,83008.0,124.44,,
390653.0,365235.0,106.96,167354.0,158153.0,105.82,,
389522.0,417142.0,93.38,146268.0,141589.0,103.3,,
478562.0,506953.0,94.4,90463.0,80331.0,112.61,,
312482.0,338836.0,92.22,120177.0,124790.0,96.3,,
513561.0,466203.0,110.16,80644.0,74246.0,108.62,,
251592.0,296896.0,84.74,129834.0,125223.0,103.68,,
391200.0,383720.0,101.95,96541.0,80692.0,119.64,,
224414.0,242130.0,92.68,119972.0,110959.0,108.12,,
612679.0,628054.0,97.55,83518.0,67289.0,124.12,,
343801.0,325064.0,105.76,167936.0,121900.0,137.77,,
377075.0,321169.0,117.41,147047.0,111003.0,132.47,,
574658.0,644439.0,89.17,89758.0,85577.0,104.89,,
355425.0,351494.0,101.12,124675.0,104725.0,119.05,,
802100.0,783096.0,102.43,67195.0,52732.0,127.43,,
551875.0,543764.0,101.49,166733.0,153704.0,108.48,,
448027.0,459929.0,97.41,125455.0,107268.0,116.95,,
247063.0,236046.0,104.67,151746.0,108649.0,139.67,,
595623.0,643852.0,92.51,106288.0,75973.0,139.9,,
377199.0,318337.0,118.49,181885.0,113151.0,160.75,,
569130.0,561701.0,101.32,118210.0,80963.0,146.0,,
360190.0,336503.0,107.04,160620.0,110992.0,144.71,,
694897.0,644086.0,107.89,106748.0,76270.0,139.96,,
371228.0,287266.0,129.23,112172.0,72672.0,154.35,,
319877.0,257686.0,124.13,147933.0,96473.0,153.34,,
652812.0,569323.0,114.66,95212.0,67203.0,141.68,,
380635.0,346069.0,109.99,158249.0,145946.0,108.43,,
280775.0,311211.0,90.22,120624.0,132334.0,91.15,,
666800.0,809218.0,82.4,84537.0,90661.0,93.25,,
374014.0,332008.0,112.65,130541.0,98106.0,133.06,,
653813.0,638470.0,102.4,62362.0,60370.0,103.3,,
493258.0,582025.0,84.75,167779.0,188273.0,89.11,,
395041.0,400569.0,98.62,161867.0,143677.0,112.66,,
589004.0,669500.0,87.98,114577.0,110534.0,103.66,,
308035.0,315429.0,97.66,154675.0,133801.0,115.6,,
569831.0,528985.0,107.72,102364.0,87116.0,117.5,,
334181.0,370075.0,90.3,162467.0,156249.0,103.98,,
348988.0,379351.0,92.0,149355.0,137596.0,108.55,,
565995.0,638177.0,88.69,103983.0,107189.0,97.01,,
304944.0,270534.0,112.72,142349.0,123300.0,115.45,,
724514.0,775009.0,93.48,85411.0,88458.0,96.56,,
396395.0,407571.0,97.26,150594.0,150403.0,100.13,,
294232.0,311467.0,94.47,128666.0,120332.0,106.93,,
432808.0,441730.0,97.98,85937.0,59670.0,144.02,,
264031.0,259465.0,101.76,140796.0,106338.0,132.4,,
241799.0,197886.0,122.19,123578.0,78994.0,156.44,,
278420.0,273758.0,101.7,76437.0,61754.0,123.78,,
388859.0,383384.0,101.43,73733.0,59764.0,123.37,,
222904.0,191699.0,116.28,143265.0,109553.0,130.77,,
269661.0,210780.0,127.93,123952.0,92529.0,133.96,,
539646.0,470632.0,114.66,74533.0,67774.0,109.97,,
366212.0,392971.0,93.19,104906.0,129590.0,80.95,,
603701.0,537499.0,112.32,58578.0,54363.0,107.75,,
401957.0,462886.0,86.84,169331.0,180444.0,93.84,,
292210.0,321850.0,90.79,152304.0,143867.0,105.86,,
444032.0,423720.0,104.79,118033.0,81712.0,144.45,,
326027.0,393244.0,82.91,142527.0,133970.0,106.39,,
394006.0,374261.0,105.28,108882.0,76284.0,142.73,,
199422.0,215532.0,92.53,160059.0,125190.0,127.85,,
241473.0,205016.0,117.78,148469.0,100879.0,147.18,,
395821.0,403596.0,98.07,106628.0,79015.0,134.95,,
232401.0,250390.0,92.82,137815.0,105686.0,130.4,,
549429.0,532236.0,103.23,97707.0,72754.0,134.3,,
314719.0,293239.0,107.33,160981.0,128339.0,125.43,,
199379.0,215789.0,92.4,136805.0,112118.0,122.02,,
637442.0,712827.0,89.42,137088.0,87295.0,157.04,,
297450.0,343572.0,86.58,165889.0,123273.0,134.57,,
456567.0,429999.0,106.18,128545.0,66995.0,191.87,,
297184.0,242800.0,122.4,188183.0,111579.0,168.65,,
209302.0,197599.0,105.92,162390.0,94532.0,171.78,,
484840.0,456810.0,106.14,122962.0,66233.0,185.65,,
364073.0,319152.0,114.08,157993.0,112140.0,140.89,,
747063.0,765883.0,97.54,92311.0,59712.0,154.59,,
