date,pcr_vol,pcr_oi
2005-09-27,73.47,65.9
2005-09-28,79.58,65.32
2005-09-29,51.44,68.11
2005-09-30,57.5,74.56
2005-10-03,63.0,78.05
2005-10-04,67.17,83.48
2005-10-05,77.97,86.92
2005-10-06,99.96,82.81
2005-10-07,99.29,81.86
2005-10-11,80.15,81.58
2005-10-12,76.24,74.86
2005-10-13,95.58,68.31
2005-10-14,68.79,67.69
2005-10-17,130.68,57.65
2005-10-18,108.77,58.31
2005-10-19,138.06,75.58
2005-10-20,72.17,69.51
2005-10-21,88.59,70.6
2005-10-24,74.23,68.37
2005-10-25,75.37,71.59
2005-10-26,80.27,66.22
2005-10-27,84.24,62.94
2005-10-28,92.09,60.83
2005-10-31,64.08,62.77
2005-11-01,66.11,68.98
2005-11-02,69.27,77.49
2005-11-03,52.68,80.51
2005-11-04,60.31,85.97
2005-11-07,79.43,85.21
2005-11-08,71.57,83.04
2005-11-09,72.31,94.11
2005-11-10,76.64,115.58
2005-11-11,64.15,121.98
2005-11-14,70.6,124.04
2005-11-15,101.14,113.88
2005-11-16,79.17,68.17
2005-11-17,86.11,73.06
2005-11-18,58.57,77.9
2005-11-21,70.83,91.55
2005-11-22,68.55,91.22
2005-11-23,56.61,88.76
2005-11-24,65.66,89.83
2005-11-25,65.99,91.33
2005-11-28,98.49,96.57
2005-11-29,72.9,96.39
2005-11-30,86.23,95.68
2005-12-01,144.37,99.91
2005-12-02,65.64,109.46
2005-12-05,91.27,112.43
2005-12-06,104.64,121.29
2005-12-07,57.65,120.53
2005-12-08,91.66,118.48
2005-12-09,90.39,111.38
2005-12-12,74.83,112.02
2005-12-13,63.07,110.66
2005-12-14,71.53,110.25
2005-12-15,77.74,111.86
2005-12-16,55.72,117.61
2005-12-19,58.47,140.33
2005-12-20,72.12,140.4
2005-12-21,67.16,98.01
2005-12-22,92.77,106.89
2005-12-23,94.84,120.28
2005-12-26,93.05,126.11
2005-12-27,90.63,122.66
2005-12-28,71.62,118.37
2005-12-29,67.56,120.02
2005-12-30,75.17,113.04
2006-01-02,68.22,106.37
2006-01-03,66.05,114.77
2006-01-04,63.94,115.23
2006-01-05,56.08,123.25
2006-01-06,73.7,122.61
2006-01-09,71.86,127.8
2006-01-10,76.79,122.86
2006-01-11,70.49,121.99
2006-01-12,65.34,124.9
2006-01-13,71.98,122.79
2006-01-16,70.11,124.34
2006-01-17,72.81,129.23
2006-01-18,119.83,84.13
2006-01-19,66.54,85.2
2006-01-20,64.56,82.48
2006-01-23,93.4,79.01
2006-01-24,73.9,77.12
2006-01-25,67.01,79.19
2006-02-03,66.91,81.82
2006-02-06,71.72,88.16
2006-02-07,66.8,98.68
2006-02-08,83.82,92.26
2006-02-09,71.41,91.57
2006-02-10,106.29,92.6
2006-02-13,91.55,91.22
2006-02-14,86.74,93.73
2006-02-15,82.33,117.92
2006-02-16,77.66,109.26
2006-02-17,80.47,109.74
2006-02-20,88.32,107.6
2006-02-21,78.77,105.4
2006-02-22,113.54,110.82
2006-02-23,106.2,110.03
2006-02-24,75.1,109.14
2006-02-27,90.45,112.16
2006-03-01,87.83,111.07
2006-03-02,76.3,116.15
2006-03-03,103.93,113.4
2006-03-06,103.14,113.74
2006-03-07,102.91,108.5
2006-03-08,102.98,103.04
2006-03-09,86.57,103.71
2006-03-10,82.96,102.39
2006-03-13,104.14,108.0
2006-03-14,112.77,102.21
2006-03-15,110.99,111.6
2006-03-16,72.26,88.78
2006-03-17,110.6,90.91
2006-03-20,88.36,89.99
2006-03-21,82.39,87.54
2006-03-22,119.19,84.91
2006-03-23,102.68,87.82
2006-03-24,111.22,87.98
2006-03-27,91.03,88.75
2006-03-28,88.16,93.09
2006-03-29,80.46,96.69
2006-03-30,69.65,98.94
2006-03-31,67.8,107.0
2006-04-03,70.3,113.59
2006-04-04,72.49,116.57
2006-04-06,69.2,124.34
2006-04-07,63.26,131.73
2006-04-10,67.13,149.32
2006-04-11,80.95,134.67
2006-04-12,73.17,138.12
2006-04-13,56.16,143.54
2006-04-14,75.82,162.41
2006-04-17,66.71,161.31
2006-04-18,93.45,152.68
2006-04-19,82.63,120.94
2006-04-20,76.78,129.32
2006-04-21,49.95,117.75
2006-04-24,66.92,118.66
2006-04-25,56.89,98.1
2006-04-26,58.52,102.39
2006-04-27,50.84,107.43
2006-04-28,59.0,103.74
2006-05-02,64.11,105.07
2006-05-03,63.59,112.72
2006-05-04,71.39,125.0
2006-05-05,58.18,142.0
2006-05-08,63.76,145.78
2006-05-09,64.05,129.5
2006-05-10,67.52,112.68
2006-05-11,81.14,114.84
2006-05-12,93.06,105.66
2006-05-15,78.81,97.1
2006-05-16,106.82,82.76
2006-05-17,80.42,83.3
2006-05-18,123.5,98.71
2006-05-19,71.07,97.45
2006-05-22,65.49,83.62
2006-05-23,95.44,76.09
2006-05-24,76.92,74.1
2006-05-25,69.01,71.96
2006-05-26,60.0,70.76
2006-05-29,62.18,70.81
2006-05-30,72.44,69.56
2006-06-01,66.44,69.42
2006-06-02,75.92,71.58
2006-06-05,76.25,63.86
2006-06-06,85.15,64.13
2006-06-07,81.95,60.39
2006-06-08,90.41,47.4
2006-06-09,97.27,50.1
2006-06-12,74.81,53.66
2006-06-13,73.77,55.84
2006-06-14,68.36,57.98
2006-06-15,72.48,56.46
2006-06-16,72.3,61.23
2006-06-19,77.66,60.62
2006-06-20,99.86,55.19
2006-06-21,96.49,59.26
2006-06-22,61.41,61.23
2006-06-23,84.34,67.68
2006-06-26,63.26,70.8
2006-06-27,56.95,71.71
2006-06-28,72.77,69.75
2006-06-29,61.89,74.8
2006-06-30,77.59,75.97
2006-07-03,93.55,74.68
2006-07-04,83.05,75.93
2006-07-05,85.19,75.1
2006-07-06,85.7,70.96
2006-07-07,67.71,70.68
2006-07-10,69.67,71.68
2006-07-11,67.98,71.88
2006-07-12,75.26,72.93
2006-07-13,68.78,69.4
2006-07-14,98.21,60.81
2006-07-17,117.3,50.37
2006-07-18,107.15,51.32
2006-07-19,76.58,52.66
2006-07-20,52.92,59.32
2006-07-21,86.4,62.01
2006-07-24,73.43,63.62
2006-07-25,46.26,63.76
2006-07-26,50.13,63.35
2006-07-27,76.13,63.59
2006-07-28,68.2,66.43
2006-07-31,59.37,63.24
2006-08-01,61.26,63.73
2006-08-02,78.84,65.13
2006-08-03,80.33,67.41
2006-08-04,74.15,69.27
2006-08-07,72.24,72.8
2006-08-08,68.04,76.33
2006-08-09,70.32,80.3
2006-08-10,71.38,89.47
2006-08-11,100.84,94.16
2006-08-14,68.79,103.0
2006-08-15,82.54,104.37
2006-08-16,62.81,67.06
2006-08-17,79.7,71.27
2006-08-18,80.69,72.25
2006-08-21,93.67,65.3
2006-08-22,81.85,64.77
2006-08-23,84.54,68.47
2006-08-24,75.5,67.18
2006-08-25,69.11,67.81
2006-08-28,88.84,66.82
2006-08-29,72.73,67.96
2006-08-30,78.68,72.17
2006-08-31,66.92,76.06
2006-09-01,68.99,81.21
2006-09-04,67.6,85.84
2006-09-05,59.32,88.3
2006-09-06,75.69,86.07
2006-09-07,78.92,86.49
2006-09-08,70.41,89.19
2006-09-11,77.51,86.09
2006-09-12,71.01,86.04
2006-09-13,86.18,87.98
2006-09-14,94.42,90.42
2006-09-15,97.97,98.48
2006-09-18,83.31,117.99
2006-09-19,77.35,118.55
2006-09-20,75.24,76.28
2006-09-21,88.57,83.71
2006-09-22,91.9,83.72
2006-09-25,92.3,84.23
2006-09-26,71.05,88.36
2006-09-27,81.86,87.96
2006-09-28,97.42,79.96
2006-09-29,77.37,78.46
2006-10-02,92.27,84.85
2006-10-03,113.73,87.2
2006-10-04,91.21,83.53
2006-10-05,86.54,89.0
2006-10-11,83.82,88.06
2006-10-12,95.68,89.16
2006-10-13,105.59,93.29
2006-10-14,145.05,99.53
2006-10-16,64.58,115.41
2006-10-17,77.79,117.46
2006-10-18,104.21,83.61
2006-10-19,80.23,75.48
2006-10-20,84.45,77.05
2006-10-23,93.67,82.29
2006-10-24,94.43,83.26
2006-10-25,102.29,83.69
2006-10-26,73.27,83.01
2006-10-27,100.07,86.73
2006-10-30,102.04,82.72
2006-10-31,93.7,82.85
2006-11-01,77.34,84.59
2006-11-02,85.52,89.9
2006-11-03,78.43,97.6
2006-11-06,94.43,94.33
2006-11-07,85.05,97.82
2006-11-08,106.28,98.96
2006-11-09,87.23,100.74
2006-11-10,90.28,98.12
2006-11-13,87.82,96.59
2006-11-14,76.69,102.62
2006-11-15,76.44,77.56
2006-11-16,98.09,87.15
2006-11-17,72.83,84.25
2006-11-20,107.63,84.33
2006-11-21,79.24,86.12
2006-11-22,105.1,87.42
2006-11-23,75.5,91.33
2006-11-24,75.63,92.94
2006-11-27,73.98,97.88
2006-11-28,79.76,97.36
2006-11-29,118.03,95.72
2006-11-30,105.02,101.11
2006-12-01,57.82,110.82
2006-12-04,62.11,115.46
2006-12-05,61.35,112.68
2006-12-06,100.35,110.94
2006-12-07,131.49,109.77
2006-12-08,68.56,104.16
2006-12-11,113.06,106.91
2006-12-12,94.86,101.01
2006-12-13,123.76,94.61
2006-12-14,113.39,95.62
2006-12-15,111.9,99.67
2006-12-18,95.07,109.39
2006-12-19,118.64,115.24
2006-12-20,95.14,89.84
2006-12-21,90.69,95.52
2006-12-22,111.22,101.28
2006-12-25,114.2,104.06
2006-12-26,68.9,105.23
2006-12-27,112.23,107.7
2006-12-28,100.65,107.98
2006-12-29,97.04,115.3
2007-01-02,80.02,119.63
2007-01-03,72.84,114.96
2007-01-04,92.56,111.75
2007-01-05,92.0,108.12
2007-01-08,80.2,104.39
2007-01-09,78.18,95.9
2007-01-10,91.54,87.58
2007-01-11,107.84,80.98
2007-01-12,86.24,94.59
2007-01-15,90.98,97.96
2007-01-16,97.39,102.34
2007-01-17,98.02,93.62
2007-01-18,82.41,98.2
2007-01-19,103.1,100.34
2007-01-22,97.01,103.0
2007-01-23,94.0,105.88
2007-01-24,86.53,107.73
2007-01-25,115.4,111.27
2007-01-26,95.75,103.3
2007-01-29,86.57,99.43
2007-01-30,96.58,94.99
2007-01-31,113.63,83.52
2007-02-01,78.16,81.55
2007-02-02,84.41,86.2
2007-02-05,89.45,88.42
2007-02-06,79.2,93.36
2007-02-07,79.97,94.7
2007-02-08,79.67,93.03
2007-02-09,82.72,97.47
2007-02-12,95.77,96.27
2007-02-13,85.84,92.09
2007-02-14,91.98,96.27
2007-02-26,73.36,96.14
2007-02-27,141.99,107.73
2007-03-01,132.95,96.85
2007-03-02,103.87,93.82
2007-03-03,105.24,87.18
2007-03-05,129.91,76.97
2007-03-06,80.93,73.75
2007-03-07,79.37,75.63
2007-03-08,90.83,77.62
2007-03-09,84.85,79.57
2007-03-12,89.49,81.59
2007-03-13,92.39,90.33
2007-03-14,112.17,85.18
2007-03-15,75.44,91.55
2007-03-16,91.65,98.68
2007-03-19,92.79,102.76
2007-03-20,95.96,106.22
2007-03-21,83.63,98.5
2007-03-22,83.15,96.61
2007-03-23,77.77,95.29
2007-03-26,112.89,96.66
2007-03-27,98.54,98.97
2007-03-28,115.15,98.15
2007-03-29,116.77,100.99
2007-03-30,79.87,103.05
2007-04-02,92.6,105.27
2007-04-03,86.07,104.21
2007-04-04,111.73,111.91
2007-04-09,117.82,117.15
2007-04-10,131.0,117.63
2007-04-11,119.61,122.82
2007-04-12,111.1,125.04
2007-04-13,108.23,125.21
2007-04-14,110.66,125.62
2007-04-16,113.26,126.05
2007-04-17,103.21,125.3
2007-04-18,104.86,118.4
2007-04-19,102.45,108.29
2007-04-20,109.47,112.43
2007-04-23,95.54,111.57
2007-04-24,112.06,111.6
2007-04-25,112.74,114.57
2007-04-26,138.75,115.31
2007-04-27,122.07,111.69
2007-04-30,80.95,99.04
2007-05-02,95.19,100.36
2007-05-03,102.17,101.26
2007-05-04,86.8,108.74
2007-05-07,73.22,113.42
2007-05-08,89.68,110.15
2007-05-09,102.09,109.62
2007-05-10,97.06,113.28
2007-05-11,105.12,115.25
2007-05-14,92.18,113.08
2007-05-15,105.31,107.33
2007-05-16,106.0,109.39
2007-05-17,88.23,106.37
2007-05-18,87.41,102.96
2007-05-21,83.71,99.02
2007-05-22,79.59,94.54
2007-05-23,126.97,98.86
2007-05-24,102.06,100.41
2007-05-25,105.41,96.12
2007-05-28,98.13,96.17
2007-05-29,92.8,98.57
2007-05-30,118.53,99.3
2007-05-31,95.62,100.59
2007-06-01,87.27,101.61
2007-06-04,85.8,102.7
2007-06-05,98.32,102.64
2007-06-06,82.13,109.53
2007-06-07,92.21,110.99
2007-06-08,142.71,109.8
2007-06-11,88.52,112.86
2007-06-12,79.89,115.78
2007-06-13,120.72,117.51
2007-06-14,87.13,127.23
2007-06-15,66.79,138.5
2007-06-20,85.93,96.94
2007-06-21,72.2,102.35
2007-06-22,70.57,97.76
2007-06-23,95.08,96.21
2007-06-25,65.86,95.64
2007-06-26,73.09,94.06
2007-06-27,71.56,91.53
2007-06-28,79.12,92.83
2007-06-29,88.36,92.15
2007-07-02,85.93,94.0
2007-07-03,76.23,99.37
2007-07-04,81.3,107.74
2007-07-05,109.13,112.52
2007-07-06,72.94,115.57
2007-07-09,58.6,126.99
2007-07-10,76.4,123.67
2007-07-11,79.85,116.71
2007-07-12,79.76,114.09
2007-07-13,77.23,119.84
2007-07-16,83.28,127.62
2007-07-17,104.04,133.12
2007-07-18,64.74,112.92
2007-07-19,123.18,109.17
2007-07-20,99.79,115.37
2007-07-23,68.03,113.19
2007-07-24,77.04,120.81
2007-07-25,73.58,116.07
2007-07-26,71.18,111.46
2007-07-27,124.19,92.61
2007-07-30,110.17,82.93
2007-07-31,75.22,84.76
2007-08-01,108.41,86.39
2007-08-02,103.32,79.91
2007-08-03,75.65,81.09
2007-08-06,119.36,82.0
2007-08-07,93.0,84.76
2007-08-08,88.97,87.0
2007-08-09,83.0,87.72
2007-08-10,140.87,89.05
2007-08-13,92.01,87.33
2007-08-14,108.7,87.29
2007-08-15,138.81,114.35
2007-08-16,137.77,107.98
2007-08-17,92.51,99.39
2007-08-20,62.13,98.98
2007-08-21,57.93,97.33
2007-08-22,60.01,95.4
2007-08-23,67.88,98.12
2007-08-24,52.81,100.18
2007-08-27,69.75,98.42
2007-08-28,58.28,96.99
2007-08-29,80.69,94.41
2007-08-30,65.75,94.17
2007-08-31,47.17,96.28
2007-09-03,58.25,97.16
2007-09-04,66.81,96.53
2007-09-05,86.48,98.17
2007-09-06,82.09,96.14
2007-09-07,69.28,100.9
2007-09-10,98.26,97.96
2007-09-11,66.98,98.29
2007-09-12,113.18,99.61
2007-09-13,112.27,101.15
2007-09-14,116.66,100.67
2007-09-17,94.11,99.48
2007-09-19,78.06,76.5
2007-09-20,99.2,89.15
2007-09-21,65.27,93.36
2007-09-26,74.04,94.92
2007-09-27,56.73,94.96
2007-09-28,53.5,95.63
2007-09-29,69.64,93.51
2007-10-01,79.14,93.78
2007-10-02,67.96,101.35
2007-10-03,48.14,108.68
2007-10-04,73.42,101.39
2007-10-05,57.69,101.31
2007-10-08,60.72,105.12
2007-10-09,77.94,106.43
2007-10-11,99.69,110.95
2007-10-12,97.38,112.46
2007-10-15,102.47,113.3
2007-10-16,90.98,116.4
2007-10-17,96.44,132.51
2007-10-18,77.3,117.07
2007-10-19,89.7,114.7
2007-10-22,103.89,116.24
2007-10-23,83.5,108.31
2007-10-24,84.42,106.6
2007-10-25,91.09,103.99
2007-10-26,84.3,103.13
2007-10-29,84.33,104.71
2007-10-30,81.35,103.03
2007-10-31,93.15,100.24
2007-11-01,89.81,101.17
2007-11-02,94.76,89.58
2007-11-05,97.63,85.42
2007-11-06,80.49,87.49
2007-11-07,89.0,91.11
2007-11-08,102.9,82.48
2007-11-09,98.95,80.31
2007-11-12,110.87,74.57
2007-11-13,99.62,72.56
2007-11-14,84.73,73.17
2007-11-15,81.75,73.89
2007-11-16,118.53,76.88
2007-11-19,101.22,76.94
2007-11-20,94.65,73.45
2007-11-21,89.5,86.29
2007-11-22,73.4,79.39
2007-11-23,71.18,78.39
2007-11-26,58.82,75.99
2007-11-27,73.49,75.39
2007-11-28,56.82,73.98
2007-11-29,60.51,73.46
2007-11-30,87.36,80.29
2007-12-03,92.76,78.19
2007-12-04,93.87,77.76
2007-12-05,94.25,78.12
2007-12-06,86.2,81.3
2007-12-07,83.5,82.72
2007-12-10,87.24,79.05
2007-12-11,80.39,80.7
2007-12-12,85.08,80.88
2007-12-13,87.4,72.79
2007-12-14,105.27,66.93
2007-12-17,105.65,62.82
2007-12-18,105.95,60.71
2007-12-19,89.16,75.46
2007-12-20,50.62,66.61
2007-12-21,50.27,64.21
2007-12-24,43.63,62.37
2007-12-25,71.4,62.22
2007-12-26,57.48,60.86
2007-12-27,65.51,63.76
2007-12-28,67.24,61.53
2007-12-31,82.91,61.83
2008-01-02,77.02,61.85
2008-01-03,80.24,56.71
2008-01-04,74.97,53.56
2008-01-07,79.19,49.8
2008-01-08,86.77,48.75
2008-01-09,69.81,51.29
2008-01-10,62.59,53.09
2008-01-11,62.27,49.28
2008-01-14,81.32,50.74
2008-01-15,67.84,59.98
2008-01-16,72.91,52.96
2008-01-17,62.49,54.72
2008-01-18,57.49,60.21
2008-01-21,57.66,58.8
2008-01-22,64.74,48.64
2008-01-23,74.54,48.05
2008-01-24,54.02,46.54
2008-01-25,47.16,49.4
2008-01-28,48.25,47.23
2008-01-29,58.41,47.28
2008-01-30,44.2,48.19
2008-01-31,63.38,45.95
2008-02-01,70.93,51.25
2008-02-12,60.7,50.09
2008-02-13,62.54,49.96
2008-02-14,67.41,53.24
2008-02-15,97.68,57.02
2008-02-18,79.44,60.55
2008-02-19,84.78,64.87
2008-02-20,68.6,60.1
2008-02-21,48.83,57.0
2008-02-22,69.53,57.84
2008-02-25,55.28,59.54
2008-02-26,59.61,57.58
2008-02-27,66.65,59.62
2008-02-29,71.11,60.97
2008-03-03,82.39,63.48
2008-03-04,64.36,64.33
2008-03-05,61.02,67.79
2008-03-06,67.22,68.84
2008-03-07,70.15,72.26
2008-03-10,74.75,70.76
2008-03-11,73.39,68.15
2008-03-12,59.26,64.86
2008-03-13,72.75,66.26
2008-03-14,77.69,65.65
2008-03-17,120.73,68.04
2008-03-18,81.45,63.52
2008-03-19,71.66,54.0
2008-03-20,53.05,54.94
2008-03-21,76.1,65.67
2008-03-24,93.16,82.94
2008-03-25,76.07,84.49
2008-03-26,61.55,83.79
2008-03-27,65.77,79.48
2008-03-28,61.39,79.19
2008-03-31,66.4,79.23
2008-04-01,66.41,76.76
2008-04-02,58.4,76.94
2008-04-03,60.4,77.27
2008-04-07,88.02,78.47
2008-04-08,74.09,79.99
2008-04-09,75.49,80.4
2008-04-10,73.26,85.14
2008-04-11,59.02,88.58
2008-04-14,74.76,88.09
2008-04-15,84.39,97.31
2008-04-16,74.27,96.14
2008-04-17,101.79,95.73
2008-04-18,96.67,94.08
2008-04-21,90.7,93.35
2008-04-22,101.04,96.78
2008-04-23,79.9,96.26
2008-04-24,86.51,99.02
2008-04-25,67.39,97.03
2008-04-28,63.28,94.45
2008-04-29,68.21,92.89
2008-04-30,110.69,95.01
2008-05-02,69.17,89.61
2008-05-05,60.72,89.21
2008-05-06,68.67,84.16
2008-05-07,85.22,82.98
2008-05-08,69.69,81.79
2008-05-09,89.53,82.12
2008-05-12,97.89,78.64
2008-05-13,73.84,79.21
2008-05-14,87.14,83.06
2008-05-15,66.33,89.27
2008-05-16,59.25,90.89
2008-05-19,64.92,92.23
2008-05-20,71.98,89.09
2008-05-21,79.93,102.77
2008-05-22,82.44,98.94
2008-05-23,84.7,95.88
2008-05-26,85.49,91.36
2008-05-27,82.34,87.86
2008-05-28,71.2,82.68
2008-05-29,56.51,79.6
2008-05-30,79.42,76.93
2008-06-02,72.08,75.07
2008-06-03,75.83,72.58
2008-06-04,65.79,71.47
2008-06-05,65.42,71.93
2008-06-06,66.95,71.94
2008-06-09,86.3,69.17
2008-06-10,85.73,63.24
2008-06-11,92.5,63.81
2008-06-12,114.86,54.74
2008-06-13,73.22,55.74
2008-06-16,77.56,53.99
2008-06-17,77.08,52.2
2008-06-18,82.34,85.42
2008-06-19,77.17,83.24
2008-06-20,72.58,81.61
2008-06-23,76.14,78.07
2008-06-24,57.02,73.58
2008-06-25,66.4,70.41
2008-06-26,68.31,67.79
2008-06-27,75.09,55.77
2008-06-30,69.55,53.97
2008-07-01,76.44,49.62
2008-07-02,54.1,44.93
2008-07-03,57.36,43.65
2008-07-04,54.13,42.75
2008-07-07,56.49,44.11
2008-07-08,72.96,40.35
2008-07-09,70.21,42.95
2008-07-10,72.49,42.38
2008-07-11,62.94,47.11
2008-07-14,77.08,47.71
2008-07-15,82.88,43.48
2008-07-16,91.41,42.78
2008-07-17,42.67,41.48
2008-07-18,47.5,40.48
2008-07-21,51.63,42.21
2008-07-22,56.06,42.22
2008-07-23,45.28,46.9
2008-07-24,54.19,49.37
2008-07-25,76.18,46.65
2008-07-29,61.95,44.82
2008-07-30,61.06,45.52
2008-07-31,65.65,48.25
2008-08-01,83.87,49.65
2008-08-04,68.78,48.71
2008-08-05,75.09,45.68
2008-08-06,65.3,47.76
2008-08-07,50.69,50.39
2008-08-08,63.33,56.14
2008-08-11,63.44,61.49
2008-08-12,71.03,60.54
2008-08-13,83.1,60.41
2008-08-14,69.27,61.8
2008-08-15,71.21,61.48
2008-08-18,89.31,52.55
2008-08-19,87.99,52.05
2008-08-20,90.27,42.78
2008-08-21,57.95,44.47
2008-08-22,67.52,45.25
2008-08-25,64.63,47.37
2008-08-26,46.96,47.33
2008-08-27,67.55,47.2
2008-08-28,57.44,46.31
2008-08-29,53.13,45.11
2008-09-01,71.46,45.92
2008-09-02,78.95,44.91
2008-09-03,77.23,44.65
2008-09-04,77.58,39.75
2008-09-05,62.03,36.28
2008-09-08,50.89,42.88
2008-09-09,77.32,41.0
2008-09-10,76.22,39.85
2008-09-11,73.97,38.75
2008-09-12,69.3,36.89
2008-09-15,77.83,33.66
2008-09-16,52.31,28.93
2008-09-17,58.56,44.26
2008-09-18,49.68,42.35
2008-09-19,40.6,46.62
2008-09-22,61.84,51.94
2008-09-23,72.37,56.51
2008-09-24,49.59,58.54
2008-09-25,57.09,58.07
2008-09-26,74.51,54.47
2008-09-30,74.87,48.51
2008-10-01,60.45,49.13
2008-10-02,72.01,48.69
2008-10-03,58.17,47.53
2008-10-06,57.5,43.43
2008-10-07,54.65,42.07
2008-10-08,62.12,36.59
2008-10-09,48.14,34.32
2008-10-13,31.85,29.7
2008-10-14,49.25,31.77
2008-10-15,72.04,43.84
2008-10-16,76.67,48.01
2008-10-17,54.57,46.3
2008-10-20,57.28,47.65
2008-10-21,35.24,46.48
2008-10-22,52.65,42.13
2008-10-23,44.7,38.13
2008-10-24,42.36,38.17
2008-10-27,60.67,38.3
2008-10-28,33.06,41.46
2008-10-29,32.44,43.71
2008-10-30,43.34,46.92
2008-10-31,51.65,55.68
2008-11-03,48.98,58.56
2008-11-04,66.86,58.24
2008-11-05,62.48,59.22
2008-11-06,82.73,57.0
2008-11-07,52.48,54.05
2008-11-10,60.08,56.55
2008-11-11,53.65,55.67
2008-11-12,62.93,52.52
2008-11-13,73.39,48.85
2008-11-14,62.57,49.88
2008-11-17,61.73,48.91
2008-11-18,73.89,45.49
2008-11-19,96.3,51.04
2008-11-20,51.06,49.47
2008-11-21,44.24,49.65
2008-11-24,35.9,49.94
2008-11-25,44.99,54.23
2008-11-26,51.03,52.84
2008-11-27,57.82,56.22
2008-11-28,49.69,56.28
2008-12-01,59.7,62.42
2008-12-02,83.11,62.41
2008-12-03,60.1,62.71
2008-12-04,66.83,61.33
2008-12-05,81.89,61.23
2008-12-08,64.01,66.76
2008-12-09,60.33,66.83
2008-12-10,56.01,76.65
2008-12-11,61.59,77.77
2008-12-12,114.87,72.5
2008-12-15,76.71,78.0
2008-12-16,87.48,82.69
2008-12-17,75.92,70.14
2008-12-18,44.11,67.64
2008-12-19,54.62,71.79
2008-12-22,70.83,70.96
2008-12-23,82.24,61.86
2008-12-24,66.35,61.29
2008-12-25,60.54,59.86
2008-12-26,58.3,59.52
2008-12-29,22.47,59.13
2008-12-30,33.42,67.32
2008-12-31,36.59,65.54
2009-01-05,53.7,66.79
2009-01-06,61.28,68.42
2009-01-07,66.07,70.11
2009-01-08,79.67,64.57
2009-01-09,64.84,64.13
2009-01-10,84.55,61.26
2009-01-12,68.53,61.01
2009-01-13,71.21,63.0
2009-01-14,80.16,64.69
2009-01-15,91.37,60.78
2009-01-16,57.23,59.62
2009-01-17,71.53,58.92
2009-01-19,53.07,58.87
2009-01-20,81.53,58.57
2009-01-21,110.68,84.45
2009-02-02,79.0,79.82
2009-02-03,77.7,89.52
2009-02-04,83.71,89.13
2009-02-05,77.98,88.13
2009-02-06,78.39,91.99
2009-02-09,83.29,99.69
2009-02-10,89.84,103.17
2009-02-11,91.42,109.85
2009-02-12,86.07,104.48
2009-02-13,70.94,107.3
2009-02-16,104.24,112.3
2009-02-17,108.29,112.02
2009-02-18,93.51,111.31
2009-02-19,64.01,82.09
2009-02-20,84.74,84.45
2009-02-23,95.85,84.61
2009-02-24,103.05,86.47
2009-02-25,86.77,88.34
2009-02-26,90.88,88.2
2009-02-27,78.84,88.9
2009-03-02,92.87,89.54
2009-03-03,99.52,89.67
2009-03-04,83.85,95.46
2009-03-05,59.99,98.99
2009-03-06,93.23,102.09
2009-03-09,90.05,101.24
2009-03-10,88.13,98.82
2009-03-11,88.72,107.52
2009-03-12,80.41,109.39
2009-03-13,73.68,128.64
2009-03-16,87.28,143.47
2009-03-17,84.65,156.97
2009-03-18,66.31,105.87
2009-03-19,102.15,110.76
2009-03-20,111.72,109.7
2009-03-23,93.43,110.91
2009-03-24,73.25,119.25
2009-03-25,76.0,127.6
2009-03-26,90.74,127.27
2009-03-27,73.37,123.77
2009-03-30,94.26,114.19
2009-03-31,89.47,108.54
2009-04-01,94.09,115.24
2009-04-02,92.09,131.1
2009-04-03,74.51,138.15
2009-04-06,76.46,138.3
2009-04-07,115.07,131.91
2009-04-08,82.28,124.25
2009-04-09,88.43,137.23
2009-04-10,75.79,158.98
2009-04-13,112.0,173.15
2009-04-14,100.01,180.25
2009-04-15,90.03,177.93
2009-04-16,141.92,120.81
2009-04-17,130.13,122.04
2009-04-20,121.81,116.4
2009-04-21,100.4,117.36
2009-04-22,111.89,129.13
2009-04-23,127.14,132.15
2009-04-24,86.14,137.68
2009-04-27,122.49,120.49
2009-04-28,98.64,108.59
2009-04-29,92.25,101.6
2009-04-30,72.8,132.13
2009-05-04,100.08,163.95
2009-05-05,112.52,169.85
2009-05-06,116.68,165.88
2009-05-07,105.22,156.82
2009-05-08,111.4,155.7
2009-05-11,110.56,152.67
2009-05-12,96.28,136.95
2009-05-13,92.95,137.4
2009-05-14,89.5,141.54
2009-05-15,101.41,141.56
2009-05-18,109.47,142.17
2009-05-19,99.57,159.82
2009-05-20,94.76,128.01
2009-05-21,138.4,125.18
2009-05-22,131.63,130.42
2009-05-25,120.04,134.04
2009-05-26,163.75,132.55
2009-05-27,101.87,144.22
2009-06-01,105.31,141.93
2009-06-02,93.07,139.06
2009-06-03,132.49,128.99
2009-06-04,101.14,117.6
2009-06-05,80.4,110.79
2009-06-06,111.88,113.83
2009-06-08,102.28,109.35
2009-06-09,107.1,95.71
2009-06-10,92.37,90.33
2009-06-11,95.85,90.05
2009-06-12,95.2,90.14
2009-06-15,108.92,80.11
2009-06-16,104.89,76.13
2009-06-17,109.49,78.83
2009-06-18,78.88,90.29
2009-06-19,80.29,88.28
2009-06-22,87.87,88.36
2009-06-23,95.01,93.45
2009-06-24,62.16,95.22
2009-06-25,60.5,93.99
2009-06-26,90.41,94.28
2009-06-29,107.17,92.54
2009-06-30,68.03,89.15
